ID,predict_time,PICoverRate_3,PICoverRate_4,PICoverRate_3_predict_time,PICoverRate_4_predict_time,RMSE(combined the results of the three predictions),RMSE(combined the results of the four predictions),RMSE(kmeans),RMSE(ANN),RMSE(LSTM),RMSE(opticalflow),RMSE(combined the three predictions (predict time)),RMSE(combined the four predictions (predict time))
1,10,77.0833333333333,77.0833333333333,33.3333333333333,33.3333333333333,0.50530966588048,0.501548421780474,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.972970732566197,0.925085460607937
1,11,77.0833333333333,77.0833333333333,83.3333333333333,83.3333333333333,0.50530966588048,0.493068790495813,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.979215763325906,0.815817921252169
1,12,77.0833333333333,77.0833333333333,100,100,0.50530966588048,0.506557198448063,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.557480306795818,0.584020870586447
1,13,77.0833333333333,79.1666666666667,33.3333333333333,33.3333333333333,0.50530966588048,0.456997946474348,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,1.37607500445915,0.881932406415558
1,14,77.0833333333333,75,100,83.3333333333333,0.50530966588048,0.475913350669872,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.924304881455997,0.402585801798022
1,15,77.0833333333333,77.0833333333333,100,100,0.50530966588048,0.503274679387129,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.304476874062198,0.208440001818471
1,16,77.0833333333333,77.0833333333333,100,83.3333333333333,0.50530966588048,0.507178086698969,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.0516439252723865,0.219246828270719
1,17,77.0833333333333,77.0833333333333,83.3333333333333,100,0.50530966588048,0.505307924785538,0.640314898156238,0.427632034190041,0.467958574557636,0.431440410307043,0.0270761555738264,0.0262847532314673
