ID,year,month,day,hour,term,Humidity,WindSpeed,Temp,CloudCover,Rain,SolarIrradiation,generation,forecast_generation
9,14,7,21,1.5,1,91,0.5,23,10,0,0,0,0
9,14,7,21,2,2,89,1.3,23.2,10,0,0,0,0
9,14,7,21,2.5,1,89,1.3,23.2,10,0,0,0,0
9,14,7,21,3,2,89,2.9,23.2,10,0,0,0,0
9,14,7,21,3.5,1,89,2.9,23.2,10,0,0,0,0
9,14,7,21,4,2,89,1.9,22.8,10,0,0,0,0
9,14,7,21,4.5,1,89,1.9,22.8,10,0,0,0,0
9,14,7,21,5,2,88,1.3,22.9,10,0,0.01,0,0
9,14,7,21,5.5,1,88,1.3,22.9,10,0,0.01,0,0
9,14,7,21,6,2,87,0.8,23.2,10,0,0.17,0,0
9,14,7,21,6.5,1,87,0.8,23.2,10,0,0.17,0,0
9,14,7,21,7,2,85,1.5,23.9,10,0,0.41,0.533062,0.3579008048
9,14,7,21,7.5,1,85,1.5,23.9,10,0,0.41,0.3119652,0.3563588178
9,14,7,21,8,2,81,1.9,24,10,0,0.76,0.4918182,0.257797317
9,14,7,21,8.5,1,81,1.9,24,10,0,0.76,0.595722,0.6501238872
9,14,7,21,9,2,78,2,24.7,10,0,0.72,0.8079838,0.8685523486
9,14,7,21,9.5,1,78,2,24.7,10,0,0.72,0.915026,0.8239734434
9,14,7,21,10,2,74,1.6,25.1,10,0,1.32,0.8303,0.5597305
9,14,7,21,10.5,1,74,1.6,25.1,10,0,1.32,0.6383508,0.8429792628
9,14,7,21,11,2,73,1.6,25.4,10,0,1.05,0.533456,1.0644872
9,14,7,21,11.5,1,73,1.6,25.4,10,0,1.05,1.3742464,0.9968201712
9,14,7,21,12,2,68,1.5,27.6,9,0,2.15,0.8080216,0.763766
9,14,7,21,12.5,1,68,1.5,27.6,9,0,2.15,0.7871434,0.8836619142
9,14,7,21,13,2,68,2.5,27.3,9,0,2.76,1.0870002,0.57082168
9,14,7,21,13.5,1,68,2.5,27.3,9,0,2.76,0.6594054,0.7324279344
9,14,7,21,14,2,64,3.5,27.8,9,0,2.05,0.851851,0.3780993
9,14,7,21,14.5,1,64,3.5,27.8,9,0,2.05,0.7235228,0.6285150768
9,14,7,21,15,2,65,4.3,27.5,7,0,2.04,0.6172166,0.19589382
9,14,7,21,15.5,1,65,4.3,27.5,7,0,2.04,0.43008,0.461140992
9,14,7,21,16,2,78,5.8,26,7,0,1.55,0.2736624,0.21272784
9,14,7,21,16.5,1,78,5.8,26,7,0,1.55,0.1665664,0.1285634688
9,14,7,21,17,2,79,4,25.7,7,0,1.22,0.1175616,0.05977304
9,14,7,21,17.5,1,79,4,25.7,7,0,1.22,0.065992,0.047790107
9,14,7,21,18,2,77,4.6,25.8,6,0,0.55,0.0459984,0.0521293296
9,14,7,21,18.5,1,77,4.6,25.8,6,0,0.55,0,0
9,14,7,21,19,2,80,3,25.5,6,0,0.08,0,0
9,14,7,21,19.5,1,80,3,25.5,6,0,0.08,0,0
9,14,7,21,20,2,81,2.5,25.2,6,0,0,0,0
9,14,7,21,20.5,1,81,2.5,25.2,6,0,0,0,0
9,14,7,21,21,2,82,2.9,25.2,10,0,0,0,0
9,14,7,21,21.5,1,82,2.9,25.2,10,0,0,0,0
9,14,7,21,22,2,81,2.6,25.5,10,0,0,0,0
9,14,7,21,22.5,1,81,2.6,25.5,10,0,0,0,0
9,14,7,21,23,2,82,2.9,25.2,10,0,0,0,0
9,14,7,21,23.5,1,82,2.9,25.2,10,0,0,0,0
9,14,7,21,24,2,84,2.8,24.9,10,0,0,0,0
9,14,7,22,0.5,1,84,2.8,24.9,10,0,0,0,0
9,14,7,22,1,2,84,3.6,25.1,10,0,0,0,0
9,14,7,22,1.5,1,84,3.6,25.1,10,0,0,0,0
9,14,7,22,2,2,83,2.3,25.2,10,0,0,0,0
9,14,7,22,2.5,1,83,2.3,25.2,10,0,0,0,0
9,14,7,22,3,2,84,2,25,10,0,0,0,0
9,14,7,22,3.5,1,84,2,25,10,0,0,0,0
9,14,7,22,4,2,83,1.5,25,10,0,0,0,0
9,14,7,22,4.5,1,83,1.5,25,10,0,0,0,0
9,14,7,22,5,2,85,1.3,24.8,10,0,0,0,0
9,14,7,22,5.5,1,85,1.3,24.8,10,0,0,0,0
9,14,7,22,6,2,84,0.4,25,10,0,0.1,0,0
9,14,7,22,6.5,1,84,0.4,25,10,0,0.1,0,0
9,14,7,22,7,2,81,2.1,25.4,10,0,0.38,0.2370488,0.371678224
9,14,7,22,7.5,1,81,2.1,25.4,10,0,0.38,0.5956434,0.4493785968
9,14,7,22,8,2,76,0.9,26.1,10,0,0.88,0.851023,0.7661326726
9,14,7,22,8.5,1,76,0.9,26.1,10,0,0.88,0.9157494,1.1519060694
9,14,7,22,9,2,74,1.9,27,10,0,1.38,1.0011608,1.199335205
9,14,7,22,9.5,1,74,1.9,27,10,0,1.38,0.9579762,0.841786572
9,14,7,22,10,2,71,1.2,27.6,10,0,1.63,1.70031,1.396348
9,14,7,22,10.5,1,71,1.2,27.6,10,0,1.63,1.701681,1.5923502
9,14,7,22,11,2,66,2.5,29.3,10,0,3.19,1.62808,1.4372136
9,14,7,22,11.5,1,66,2.5,29.3,10,0,3.19,1.5851456,1.5818171344
9,14,7,22,12,2,66,4.3,30.2,5,0,3.34,1.4290276,0.8772602
9,14,7,22,12.5,1,66,4.3,30.2,5,0,3.34,1.02315,1.3707372464
9,14,7,22,13,2,64,4.1,30.3,5,0,3.12,1.0975536,0.46505316
9,14,7,22,13.5,1,64,4.1,30.3,5,0,3.12,0.9807798,0.911071929
9,14,7,22,14,2,62,4.6,31,5,0,2.8,0.8514462,0.75522984
9,14,7,22,14.5,1,62,4.6,31,5,0,2.8,0.637608,0.705654984
9,14,7,22,15,2,67,4.6,29.9,10,0,2.4,0.512022,0.62894538
9,14,7,22,15.5,1,67,4.6,29.9,10,0,2.4,0.390144,0.40485376
9,14,7,22,16,2,67,4.1,29.9,10,0,1.5,0.2368704,0.3286752
9,14,7,22,16.5,1,67,4.1,29.9,10,0,1.5,0.1923922,0.1400303852
9,14,7,22,17,2,66,2.7,30.3,10,0,0.83,0.1175616,0.11752392
9,14,7,22,17.5,1,66,2.7,30.3,10,0,0.83,0.073,0.048044877
9,14,7,22,18,2,71,2.9,29.7,10,0,0.39,0.0459984,0.040690528
9,14,7,22,18.5,1,71,2.9,29.7,10,0,0.39,0,0
9,14,7,22,19,2,75,2.5,28.7,10,0,0.06,0,0
9,14,7,22,19.5,1,75,2.5,28.7,10,0,0.06,0,0
9,14,7,22,20,2,78,2.4,28.1,10,0,0,0,0
9,14,7,22,20.5,1,78,2.4,28.1,10,0,0,0,0
9,14,7,22,21,2,78,2.1,27.9,10,0,0,0,0
9,14,7,22,21.5,1,78,2.1,27.9,10,0,0,0,0
9,14,7,22,22,2,77,3.2,27.9,10,0,0,0,0
9,14,7,22,22.5,1,77,3.2,27.9,10,0,0,0,0
9,14,7,22,23,2,77,2.5,27.9,10,0,0,0,0
9,14,7,22,23.5,1,77,2.5,27.9,10,0,0,0,0
9,14,7,22,24,2,77,1.4,27.7,10,0,0,0,0
9,14,7,23,0.5,1,77,1.4,27.7,10,0,0,0,0
9,14,7,23,1,2,78,2.1,27.3,10,0,0,0,0
9,14,7,23,1.5,1,78,2.1,27.3,10,0,0,0,0
9,14,7,23,2,2,82,0.6,26.4,10,0,0,0,0
9,14,7,23,2.5,1,82,0.6,26.4,10,0,0,0,0
9,14,7,23,3,2,83,1.3,26.3,1,0,0,0,0
9,14,7,23,3.5,1,83,1.3,26.3,1,0,0,0,0
9,14,7,23,4,2,85,1.2,26,1,0,0,0,0
9,14,7,23,4.5,1,85,1.2,26,1,0,0,0,0
9,14,7,23,5,2,87,1.3,25.6,1,0,0,0,0
9,14,7,23,5.5,1,87,1.3,25.6,1,0,0,0,0
9,14,7,23,6,2,81,2.2,27,10,0,0.15,0,0
9,14,7,23,6.5,1,81,2.2,27,10,0,0.15,0,0
9,14,7,23,7,2,79,1.4,27.5,10,0,0.68,0.491283,0.4278201538
9,14,7,23,7.5,1,79,1.4,27.5,10,0,0.68,0.6805044,0.7719142446
9,14,7,23,8,2,73,1.7,28.8,10,0,1.43,0.8734726,0.7050669082
9,14,7,23,8.5,1,73,1.7,28.8,10,0,1.43,1.195194,1.089141726
9,14,7,23,9,2,65,1.4,30.3,10,0,2.01,1.469825,1.5671139766
9,14,7,23,9.5,1,65,1.4,30.3,10,0,2.01,1.055081,1.7343141368
9,14,7,23,10,2,61,2.1,32.4,10,0,2.26,1.5125768,1.62340616
9,14,7,23,10.5,1,61,2.1,32.4,10,0,2.26,1.1718512,1.307345432
9,14,7,23,11,2,59,4.1,32.1,10,0,2.79,0.72284,1.7127056
9,14,7,23,11.5,1,59,4.1,32.1,10,0,2.79,0.9370896,1.18690088
9,14,7,23,12,2,58,3.4,32,10,0,2.89,1.427328,1.3735008
9,14,7,23,12.5,1,58,3.4,32,10,0,2.89,0.7011988,0.6736869786
9,14,7,23,13,2,54,3.4,31.9,10,0,2.18,0.8935212,1.1145563
9,14,7,23,13.5,1,54,3.4,31.9,10,0,2.18,0.7869432,0.609921028
9,14,7,23,14,2,57,2.8,32.1,10,0,1.98,0.7015368,0.70457418
9,14,7,23,14.5,1,57,2.8,32.1,10,0,1.98,0.659184,0.57530916
9,14,7,23,15,2,60,3.8,31.9,10,0,2.3,0.410319,0.6109194
9,14,7,23,15.5,1,60,3.8,31.9,10,0,2.3,0.512512,0.408715776
9,14,7,23,16,2,65,4.2,31.6,10,0,1.96,0.3115056,0.2440536
9,14,7,23,16.5,1,65,4.2,31.6,10,0,1.96,0.1663546,0.113870926
9,14,7,23,17,2,62,3.2,30.7,10,0,1.17,0.102364,0.08910064
9,14,7,23,17.5,1,62,3.2,30.7,10,0,1.17,0.073073,0.064968321
9,14,7,23,18,2,66,2.7,30.4,10,0,0.46,0.0459984,0.0600850992
9,14,7,23,18.5,1,66,2.7,30.4,10,0,0.46,0,0
9,14,7,23,19,2,72,2,29.7,10,0,0.07,0,0
9,14,7,23,19.5,1,72,2,29.7,10,0,0.07,0,0
9,14,7,23,20,2,75,2.4,29.3,10,0,0,0,0
9,14,7,23,20.5,1,75,2.4,29.3,10,0,0,0,0
9,14,7,23,21,2,75,2.3,29.1,10,0,0,0,0
9,14,7,23,21.5,1,75,2.3,29.1,10,0,0,0,0
9,14,7,23,22,2,75,2.4,29,10,0,0,0,0
9,14,7,23,22.5,1,75,2.4,29,10,0,0,0,0
9,14,7,23,23,2,75,1.9,29,10,0,0,0,0
9,14,7,23,23.5,1,75,1.9,29,10,0,0,0,0
9,14,7,23,24,2,72,2,29.1,10,0,0,0,0
9,14,7,24,0.5,1,72,2,29.1,10,0,0,0,0
9,14,7,24,1,2,74,1.7,28.8,10,0,0,0,0
9,14,7,24,1.5,1,74,1.7,28.8,10,0,0,0,0
9,14,7,24,2,2,75,1.1,28.4,10,0,0,0,0
9,14,7,24,2.5,1,75,1.1,28.4,10,0,0,0,0
9,14,7,24,3,2,78,1.5,27.9,1,0,0,0,0
9,14,7,24,3.5,1,78,1.5,27.9,1,0,0,0,0
9,14,7,24,4,2,76,1.6,28,1,0,0,0,0
9,14,7,24,4.5,1,76,1.6,28,1,0,0,0,0
9,14,7,24,5,2,80,1.9,27.5,1,0,0,0,0
9,14,7,24,5.5,1,80,1.9,27.5,1,0,0,0,0
9,14,7,24,6,2,79,1.2,27.9,10,0,0.13,0,0
9,14,7,24,6.5,1,79,1.2,27.9,10,0,0.13,0,0
9,14,7,24,7,2,77,2.1,28.3,10,0,0.22,0.2367352,0.1845764596
9,14,7,24,7.5,1,77,2.1,28.3,10,0,0.22,0.3903606,0.48932469
9,14,7,24,8,2,73,1,29.6,10,0,0.81,0.658878,0.68580528
9,14,7,24,8.5,1,73,1,29.6,10,0,0.81,0.7444332,0.9258807546
9,14,7,24,9,2,71,1.4,30.5,10,0,1.14,0.6584816,1.6577509452
9,14,7,24,9.5,1,71,1.4,30.5,10,0,1.14,1.279169,1.3021081416
9,14,7,24,10,2,67,2,31.3,10,0,2.06,1.1727698,1.25397496
9,14,7,24,10.5,1,67,2,31.3,10,0,2.06,1.301112,1.186273984
9,14,7,24,11,2,61,1.8,33,10,0,2.3,0.68032,1.30655456
9,14,7,24,11.5,1,61,1.8,33,10,0,2.3,0.4106704,0.778672304
9,14,7,24,12,2,63,2.9,32.5,10,0,1.61,0.701568,1.1501784
9,14,7,24,12.5,1,63,2.9,32.5,10,0,1.61,0.873088,0.7293326966
9,14,7,24,13,2,59,2.7,33.8,10,0,2,0.9158006,0.79713348
9,14,7,24,13.5,1,59,2.7,33.8,10,0,2,0.7438916,0.8460079928
9,14,7,24,14,2,57,2.7,33.8,10,0,1.37,0.7015368,0.78893496
9,14,7,24,14.5,1,57,2.7,33.8,10,0,1.37,0.701592,0.651945624
9,14,7,24,15,2,55,3.3,34,10,0,1.36,0.4916814,0.5477934
9,14,7,24,15.5,1,55,3.3,34,10,0,1.36,0.3697632,0.335013984
9,14,7,24,16,2,58,2.9,34.3,10,0,1.42,0.16644,0.20091936
9,14,7,24,16.5,1,58,2.9,34.3,10,0,1.42,0.1176068,0.0704563102
9,14,7,24,17,2,58,2.8,33.8,10,0,0.5,0.1175616,0.05631904
9,14,7,24,17.5,1,58,2.8,33.8,10,0,0.5,0.072982,0.0468533212
9,14,7,24,18,2,68,5,30.9,10,0,0.07,0.0459984,0.0287535584
9,14,7,24,18.5,1,68,5,30.9,10,0,0.07,0,0
9,14,7,24,19,2,73,3.2,29,10,0,0.01,0,0
9,14,7,24,19.5,1,73,3.2,29,10,0,0.01,0,0
9,14,7,24,20,2,86,1.4,27.1,10,6,0,0,0
9,14,7,24,20.5,1,86,1.4,27.1,10,6,0,0,0
9,14,7,24,21,2,89,1.7,26.5,10,1,0,0,0
9,14,7,24,21.5,1,89,1.7,26.5,10,1,0,0,0
9,14,7,24,22,2,85,2.2,27,10,0,0,0,0
9,14,7,24,22.5,1,85,2.2,27,10,0,0,0,0
9,14,7,24,23,2,85,2.6,26.8,10,0,0,0,0
9,14,7,24,23.5,1,85,2.6,26.8,10,0,0,0,0
9,14,7,24,24,2,84,1.9,26.6,10,0,0,0,0
9,14,7,25,0.5,1,84,1.9,26.6,10,0,0,0,0
9,14,7,25,1,2,82,2.2,26.7,10,0,0,0,0
9,14,7,25,1.5,1,82,2.2,26.7,10,0,0,0,0
9,14,7,25,2,2,82,1.3,26.5,10,0,0,0,0
9,14,7,25,2.5,1,82,1.3,26.5,10,0,0,0,0
9,14,7,25,3,2,81,1.3,26.6,8,0,0,0,0
9,14,7,25,3.5,1,81,1.3,26.6,8,0,0,0,0
9,14,7,25,4,2,80,2.3,26.7,8,0,0,0,0
9,14,7,25,4.5,1,80,2.3,26.7,8,0,0,0,0
9,14,7,25,5,2,80,1.7,27,8,0,0,0,0
9,14,7,25,5.5,1,80,1.7,27,8,0,0,0,0
9,14,7,25,6,2,80,1.3,27.2,6,0,0.22,0,0
9,14,7,25,6.5,1,80,1.3,27.2,6,0,0.22,0,0
9,14,7,25,7,2,75,2.1,28.5,6,0,0.8,0.5119686,0.5463158896
9,14,7,25,7.5,1,75,2.1,28.5,6,0,0.8,0.6376698,0.717851322
9,14,7,25,8,2,69,2.5,29.7,6,0,1.49,0.872544,0.717196302
9,14,7,25,8.5,1,69,2.5,29.7,6,0,1.49,1.1722968,1.1708833662
9,14,7,25,9,2,65,2,30.6,1,0,2.09,1.4059926,1.5816896012
9,14,7,25,9.5,1,65,2,30.6,1,0,2.09,1.512594,1.5589596746
9,14,7,25,10,2,59,1,32.3,1,0,2.61,1.5753104,1.53645042
9,14,7,25,10.5,1,59,1,32.3,1,0,2.61,1.5324208,1.5350451344
9,14,7,25,11,2,56,2.5,33.7,1,0,2.98,1.5851456,1.6149096
9,14,7,25,11.5,1,56,2.5,33.7,1,0,2.98,1.5126624,1.2259605504
9,14,7,25,12,2,54,2.8,33.6,5,0,2.3,1.257984,1.3982976
9,14,7,25,12.5,1,54,2.8,33.6,5,0,2.3,1.023366,1.067009471
9,14,7,25,13,2,50,3.9,34.7,5,0,2.72,0.3904758,1.04572468
9,14,7,25,13.5,1,50,3.9,34.7,5,0,2.72,0.6377644,0.3382874584
9,14,7,25,14,2,48,3,34.8,5,0,2.95,0.3703644,0.86359572
9,14,7,25,14.5,1,48,3,34.8,5,0,2.95,0.33108,0.331234752
9,14,7,25,15,2,52,4.6,33.8,1,0,2.51,0.5534046,0.64430604
9,14,7,25,15.5,1,52,4.6,33.8,1,0,2.51,0.3697632,0.4407353568
9,14,7,25,16,2,53,6.2,33.1,1,0,1.93,0.2186496,0.30015264
9,14,7,25,16.5,1,53,6.2,33.1,1,0,1.93,0.1335646,0.1876361844
9,14,7,25,17,2,55,4.8,32.5,1,0,1.23,0.0874176,0.11055312
9,14,7,25,17.5,1,55,4.8,32.5,1,0,1.23,0.0591876,0.0493084838
9,14,7,25,18,2,58,4.1,31.9,0,0,0.56,0.0459984,0.0528360592
9,14,7,25,18.5,1,58,4.1,31.9,0,0,0.56,0,0
9,14,7,25,19,2,61,3.4,31.4,0,0,0.09,0,0
9,14,7,25,19.5,1,61,3.4,31.4,0,0,0.09,0,0
9,14,7,25,20,2,65,3,30.9,0,0,0,0,0
9,14,7,25,20.5,1,65,3,30.9,0,0,0,0,0
9,14,7,25,21,2,66,1.8,30.9,0,0,0,0,0
9,14,7,25,21.5,1,66,1.8,30.9,0,0,0,0,0
9,14,7,25,22,2,68,1.9,30.3,0,0,0,0,0
9,14,7,25,22.5,1,68,1.9,30.3,0,0,0,0,0
9,14,7,25,23,2,71,2.1,29.6,0,0,0,0,0
9,14,7,25,23.5,1,71,2.1,29.6,0,0,0,0,0
9,14,7,25,24,2,72,2.1,29.5,0,0,0,0,0
9,14,7,26,0.5,1,72,2.1,29.5,0,0,0,0,0
9,14,7,26,1,2,75,0.6,29.2,0,0,0,0,0
9,14,7,26,1.5,1,75,0.6,29.2,0,0,0,0,0
9,14,7,26,2,2,79,1.5,28.6,0,0,0,0,0
9,14,7,26,2.5,1,79,1.5,28.6,0,0,0,0,0
9,14,7,26,3,2,81,0.6,28.7,0,0,0,0,0
9,14,7,26,3.5,1,81,0.6,28.7,0,0,0,0,0
9,14,7,26,4,2,83,1.1,28.4,0,0,0,0,0
9,14,7,26,4.5,1,83,1.1,28.4,0,0,0,0,0
9,14,7,26,5,2,85,0.8,28,0,0,0,0,0
9,14,7,26,5.5,1,85,0.8,28,0,0,0,0,0
9,14,7,26,6,2,82,0.8,28.5,2,0,0.19,0,0
9,14,7,26,6.5,1,82,0.8,28.5,2,0,0.19,0,0
9,14,7,26,7,2,80,1.7,29.2,2,0,0.42,0.2924714,0.4430303904
9,14,7,26,7.5,1,80,1.7,29.2,2,0,0.42,0.218214,0.4586227884
9,14,7,26,8,2,74,1.1,29.8,2,0,1.18,0.312006,0.28625433
9,14,7,26,8.5,1,74,1.1,29.8,2,0,1.18,1.1945556,0.3770628354
9,14,7,26,9,2,73,1.8,30.5,8,0,1.66,1.2464116,1.6172375288
9,14,7,26,9.5,1,73,1.8,30.5,8,0,1.66,1.1087104,1.2922346816
9,14,7,26,10,2,66,2.9,32,8,0,2.63,1.5120112,0.53337088
9,14,7,26,10.5,1,66,2.9,32,8,0,2.63,1.5953504,1.483743904
9,14,7,26,11,2,63,4,32,8,0,3.03,1.5953504,1.50963008
9,14,7,26,11.5,1,63,4,32,8,0,3.03,1.553888,1.4978180128
9,14,7,26,12,2,60,3.7,32.5,0,0,3.25,1.469664,1.2185208
9,14,7,26,12.5,1,60,3.7,32.5,0,0,3.25,1.2793088,1.3157030208
9,14,7,26,13,2,57,5.7,33.5,0,0,3.2,1.0870002,1.02168638
9,14,7,26,13.5,1,57,5.7,33.5,0,0,3.2,0.9371232,0.9139764572
9,14,7,26,14,2,56,4.5,33.6,0,0,2.99,0.808335,0.80275014
9,14,7,26,14.5,1,56,4.5,33.6,0,0,2.99,0.680016,0.635313504
9,14,7,26,15,2,64,5.3,32.4,1,0,2.43,0.522543,0.66205146
9,14,7,26,15.5,1,64,5.3,32.4,1,0,2.43,0.3505824,0.4259267136
9,14,7,26,16,2,67,5.9,32.1,1,0,1.92,0.2186496,0.32632752
9,14,7,26,16.5,1,67,5.9,32.1,1,0,1.92,0.1335646,0.1980190286
9,14,7,26,17,2,74,5.1,31,1,0,1.23,0.0874176,0.12037504
9,14,7,26,17.5,1,74,5.1,31,1,0,1.23,0.0591876,0.0549504736
9,14,7,26,18,2,77,3.6,30.7,0,0,0.56,0.0526288,0.0447154768
9,14,7,26,18.5,1,77,3.6,30.7,0,0,0.56,0,0
9,14,7,26,19,2,72,4.4,30.9,0,0,0.09,0,0
9,14,7,26,19.5,1,72,4.4,30.9,0,0,0.09,0,0
9,14,7,26,20,2,70,4.3,30.7,0,0,0,0,0
9,14,7,26,20.5,1,70,4.3,30.7,0,0,0,0,0
9,14,7,26,21,2,68,4.2,30.3,0,0,0,0,0
9,14,7,26,21.5,1,68,4.2,30.3,0,0,0,0,0
9,14,7,26,22,2,69,3.9,29.9,0,0,0,0,0
9,14,7,26,22.5,1,69,3.9,29.9,0,0,0,0,0
9,14,7,26,23,2,70,5.5,29.8,0,0,0,0,0
9,14,7,26,23.5,1,70,5.5,29.8,0,0,0,0,0
9,14,7,26,24,2,71,4.9,29.5,0,0,0,0,0
9,14,7,27,0.5,1,71,4.9,29.5,0,0,0,0,0
9,14,7,27,1,2,71,2.4,29.4,0,0,0,0,0
9,14,7,27,1.5,1,71,2.4,29.4,0,0,0,0,0
9,14,7,27,2,2,70,3,29.5,0,0,0,0,0
9,14,7,27,2.5,1,70,3,29.5,0,0,0,0,0
9,14,7,27,3,2,68,2.7,29.7,0,0,0,0,0
9,14,7,27,3.5,1,68,2.7,29.7,0,0,0,0,0
9,14,7,27,4,2,72,2.7,29,0,0,0,0,0
9,14,7,27,4.5,1,72,2.7,29,0,0,0,0,0
9,14,7,27,5,2,75,2.7,28.4,0,0,0.01,0,0
9,14,7,27,5.5,1,75,2.7,28.4,0,0,0.01,0,0
9,14,7,27,6,2,73,2.9,28.8,0,0,0.24,0,0
9,14,7,27,6.5,1,73,2.9,28.8,0,0,0.24,0,0
9,14,7,27,7,2,69,3,29.8,0,0,0.86,0.5326542,0.508926093
9,14,7,27,7.5,1,69,3,29.8,0,0,0.86,0.6376698,0.7285219866
9,14,7,27,8,2,68,3.8,30.8,0,0,1.57,0.872544,0.717297324
9,14,7,27,8.5,1,68,3.8,30.8,0,0,1.57,1.2378366,1.2065061024
9,14,7,27,9,2,66,3.1,31.4,0,0,2.24,1.5336574,1.577743751
9,14,7,27,9.5,1,66,3.1,31.4,0,0,2.24,1.6372416,1.6067210752
9,14,7,27,10,2,67,3.6,32.6,0,0,2.79,1.65828,1.4490816
9,14,7,27,10.5,1,67,3.6,32.6,0,0,2.79,1.6803904,1.640226008
9,14,7,27,11,2,63,4.5,32.6,0,0,3.17,1.65828,1.68481248
9,14,7,27,11.5,1,63,4.5,32.6,0,0,3.17,1.5871856,1.5139641776
9,14,7,27,12,2,63,5.1,32.9,0,0,3.34,1.501416,1.366848
9,14,7,27,12.5,1,63,5.1,32.9,0,0,3.34,1.3216,1.3604669344
9,14,7,27,13,2,60,5,33.2,0,0,3.31,1.1084,1.08833796
9,14,7,27,13.5,1,60,5,33.2,0,0,3.31,0.6377644,0.223112414
9,14,7,27,14,2,63,2.6,33.4,0,0,3.03,0.6162942,0.92649888
9,14,7,27,14.5,1,63,2.6,33.4,0,0,3.03,0.292392,0.459597072
9,14,7,27,15,2,60,3.8,31.5,10,0,1.03,0.0729456,0.67621974
9,14,7,27,15.5,1,60,3.8,31.5,10,0,1.03,0.1022976,0.1370553408
9,14,7,27,16,2,87,2.8,28,10,3,0.23,0.1836096,0.33501744
9,14,7,27,16.5,1,87,2.8,28,10,3,0.23,0.183624,0.1693284344
9,14,7,27,17,2,86,2.4,28.4,10,0,0.54,0.1024296,0.11557728
9,14,7,27,17.5,1,86,2.4,28.4,10,0,0.54,0.0802802,0.0600691584
9,14,7,27,18,2,80,2.8,28.9,9,0,0.58,0.046025,0.0459171174
9,14,7,27,18.5,1,80,2.8,28.9,9,0,0.58,0,0
9,14,7,27,19,2,79,2.9,28.6,9,0,0.06,0,0
9,14,7,27,19.5,1,79,2.9,28.6,9,0,0.06,0,0
9,14,7,27,20,2,72,2.1,29.2,9,0,0,0,0
9,14,7,27,20.5,1,72,2.1,29.2,9,0,0,0,0
9,14,7,27,21,2,71,1.3,29.4,10,0,0,0,0
9,14,7,27,21.5,1,71,1.3,29.4,10,0,0,0,0
9,14,7,27,22,2,60,2.4,29.6,10,0,0,0,0
9,14,7,27,22.5,1,60,2.4,29.6,10,0,0,0,0
9,14,7,27,23,2,63,2.5,28.9,10,0,0,0,0
9,14,7,27,23.5,1,63,2.5,28.9,10,0,0,0,0
9,14,7,27,24,2,61,2.5,28.5,10,0,0,0,0
9,14,7,28,0.5,1,61,2.5,28.5,10,0,0,0,0
9,14,7,28,1,2,52,2,28.4,10,0,0,0,0
9,14,7,28,1.5,1,52,2,28.4,10,0,0,0,0
9,14,7,28,2,2,56,2.2,27.3,10,0,0,0,0
9,14,7,28,2.5,1,56,2.2,27.3,10,0,0,0,0
9,14,7,28,3,2,57,2.2,26.7,2,0,0,0,0
9,14,7,28,3.5,1,57,2.2,26.7,2,0,0,0,0
9,14,7,28,4,2,59,1,26.4,2,0,0,0,0
9,14,7,28,4.5,1,59,1,26.4,2,0,0,0,0
9,14,7,28,5,2,61,2.2,26.2,2,0,0,0,0
9,14,7,28,5.5,1,61,2.2,26.2,2,0,0,0,0
9,14,7,28,6,2,58,1.4,26.4,8,0,0.21,0,0
9,14,7,28,6.5,1,58,1.4,26.4,8,0,0.21,0,0
9,14,7,28,7,2,65,2.3,26.9,8,0,0.73,0.3114332,0.4881353412
9,14,7,28,7.5,1,65,2.3,26.9,8,0,0.73,0.6805044,0.578101419
9,14,7,28,8,2,60,1.7,27.2,8,0,1.58,0.894,0.868219722
9,14,7,28,8.5,1,60,1.7,27.2,8,0,1.58,1.3017004,1.302539158
9,14,7,28,9,2,58,2.1,27.1,9,0,1.47,1.0868306,1.6533162732
9,14,7,28,9.5,1,58,2.1,27.1,9,0,1.47,1.7233216,1.1150940928
9,14,7,28,10,2,59,3.5,27.7,9,0,1.35,0.6701152,1.6047048
9,14,7,28,10.5,1,59,3.5,27.7,9,0,1.35,0.59528,0.968707648
9,14,7,28,11,2,55,3.5,28.8,9,0,2.18,0.6582096,1.1369848
9,14,7,28,11.5,1,55,3.5,28.8,9,0,2.18,0.369518,1.1111695448
9,14,7,28,12,2,53,3,28.9,3,0,2.64,1.427328,1.3604976
9,14,7,28,12.5,1,53,3,28.9,3,0,2.64,1.0982496,1.0603289312
9,14,7,28,13,2,55,5,29.1,3,0,2.84,0.2926176,0.73021392
9,14,7,28,13.5,1,55,5,29.1,3,0,2.84,0.410492,0.3602537864
9,14,7,28,14,2,51,4.2,29.8,3,0,3.1,0.8298906,0.66009126
9,14,7,28,14.5,1,51,4.2,29.8,3,0,3.1,0.532704,0.736936464
9,14,7,28,15,2,53,4.1,29.4,2,0,2.73,0.5534046,0.4145274
9,14,7,28,15.5,1,53,4.1,29.4,2,0,2.73,0.3308688,0.518132016
9,14,7,28,16,2,55,5.2,29.4,2,0,1.93,0.1836096,0.28010976
9,14,7,28,16.5,1,55,5.2,29.4,2,0,1.93,0.1335646,0.144819221
9,14,7,28,17,2,56,4.6,29,2,0,0.7,0.0459816,0.0444528
9,14,7,28,17.5,1,56,4.6,29,2,0,0.7,0.0459724,0.0393997452
